item_id,L1,en_target_word,en_target_pos,en_target_clue,L1_source_word,L1_context,GLMM_score,en_context
207,es,suspicious,adjective,s_________,sospechosa,El banco bloqueó una transacción sospechosa.,0.12268323,The bank blocked a suspicious transaction.
208,es,crack,noun,c____,grieta,Había una grieta enorme en el suelo después del terremoto.,-0.926928461,There was a huge crack in the ground after the earthquake.
209,es,popular,adjective,p______,querido,Es un cantante inmensamente querido en su país.,-1.314632797,He is an immensely loved singer in his country.
210,es,rat,noun,r__,roedor,"La policía le ha cogido al final, como un roedor en una trampa.",1.649923106,"The police caught him in the end, like a rodent in a trap."
211,es,head,noun,h___,cabeza,Siempre tiene la cabeza llena de pájaros.,2.70097493,He always has a head full of birds.
212,es,confirmation,noun,c___________,validación,El hotel nos ha mandado la validación de nuestra reserva.,0.20719158,The hotel has sent us the validation of our reservation.
213,es,reasonably,adverb,r_________,razonablemente,"Vamos a hablar de esto razonablemente, sin enfadarnos.",-0.605728064,"Let's talk about this reasonably, without getting angry."
214,es,migrant,noun,m______,emigrante,A pesar de ser una emigrante ella pud conseguir un buen trabajo,1.556822844,"Despite being an immigrant, she was able to get a good job."
215,es,female,noun,f_____,hembra,El cachorro es una hembra muy bonita.,2.667202636,The puppy is a very pretty female.
216,es,reinforce,verb,r________,fortalecer,El acuerdo va a  fortalecer el vínculo entre ambos países.,-0.826162603,The agreement will strengthen the bond between both countries.
217,es,leather,noun,l______,cuero,Tengo una botas nuevas de cuero rojo.,1.334521511,I have new red leather boots.
218,es,relieve,verb,r______,aliviar,Me compré esta medicación para aliviar los síntomas del resfriado.,-0.724062201,I bought this medication to relieve cold symptoms.
219,es,shelf,noun,s____,estante,Mi hermano perforó la pared para colgar el estante.,-0.219666937,My brother drilled holes in the wall to hang the shelf.
220,es,tactic,noun,t_____,estrategia,La junta elaboró una nueva estrategia para la empresa.,-2.322112272,The board developed a new strategy for the company.
221,es,ironic,adjective,i_____,sarcástico,Mi hermano tiene un humor muy sarcástico.,0.324625903,My brother has a very sarcastic humor.
222,es,accelerator,noun,a__________,pedal para aumentar la velocidad,El piloto piso el acelerador al limite para poder ganar la carrera,0.120079533,The driver stepped on the accelerator to the limit to win the race
223,es,preservative,noun,p___________,conservante,La sal era un conservante natural muy importante en el siglo diecinueve.,-0.811050254,Salt was a very important natural preservative in the nineteenth century.
224,es,press,verb,p____,pulsar,Hay que pulsar el botón para que funcione el ascensor.,-0.68996795,You have to press the button for the elevator to work.
225,es,awful,adjective,a____,horrible,Este vino sabe a vinagre y está horrible.,0.797417677,This wine tastes like vinegar and is horrible.
226,es,fire,verb,f___,disparar,Hay que pensar siempre antes de disparar.,0.228619522,You always have to think before you shoot.
227,es,digitally,adverb,d________,digitalmente,El doctor tuvo que hacer la revisión digitalmente ya que el aparato se había deñado,1.477957679,The doctor had to do the check digitally since the device had been damaged
228,es,methodology,noun,m__________,metodología,Ha habido muchos cambios en la metodología de la enseñanza de los idiomas en los últimos años.,0.961645587,There have been many changes in language teaching methodology in recent years.
229,es,overcharge,verb,o_________,cobrar de más,Este restaurante tiene fama de cobrar de más por lo que debes mirar bien la cuenta.,-0.595318621,This restaurant has a reputation for overcharging so you should look closely at the bill.
230,es,path,noun,p___,camino,Este camino conduce a la casa de mi abuela.,1.046802168,This road leads to my grandmother's house.
231,es,use,noun,u__,empleo,Está permitido el empleo de calculadoras durante el examen.,2.549621221,The use of calculators is permitted during the exam.
232,es,base,verb,b___,asentar,Vamos a asentar la compañía en Alicante ya que muchos de nuestros clientes viven ahí.,0.340320356,We are going to establish the company in Alicante since many of our clients live there.
233,es,commit,verb,c_____,perpetrar,Se le encontró culpable de perpetrar varios crímenes.,0.053464955,He was found guilty of perpetrating several crimes.
234,es,exchange,verb,e_______,intercambiar,Intercambiar ideas en una clase de historia es fundamental.,1.116778158,Exchanging ideas in a history class is essential.
235,es,helper,noun,h_____,ayudante,"Menos mal que tengo un ayudante, que me quita mucho trabajo.",1.432057005,"Thank goodness I have an assistant, who takes a lot of work away from me."
236,es,dress,noun,d____,vestido,Llevas un vestido muy bonito.,2.791293883,You are wearing a very pretty dress.
237,es,accidental,adjective,a_________,esporádico,El médico declaró que su muerte fue esporádica,-2.767275221,The doctor declared that his death was sporadic
238,es,hover,verb,h____,planear,El helicóptero tuvo que planear por encima del lago antes de recoger agua.,-2.759991777,The helicopter had to hover above the lake before picking up water.
239,es,grill,noun,g____,parrilla,Vamos a hacer las hamburguesas a la parrilla.,2.096974318,Let's grill the burgers.
240,es,senate,noun,s_____,Senado,El Senado de los Estados Unidos es la cámara alta del Congreso.,1.130458084,The United States Senate is the upper house of Congress.
241,es,pick,noun,p___,selección,La selección de los mejores poemas es dfícil.,-1.350527012,Selecting the best poems is difficult.
242,es,distribution,noun,d___________,reparto,Una empresa se encargó del reparto de la publicidad.,-1.406950523,A company was in charge of distributing the advertising.
243,es,request,verb,r______,solicitar,Llamé a recepción para solicitar una almohada adicional.,-0.297165696,I called the front desk to request an additional pillow.
244,es,hatred,noun,h_____,odio,La ignorancia y el miedo pueden generar odio.,-1.166494346,Ignorance and fear can generate hatred.
245,es,designer,noun,d_______,creador,El creador de esta colección de abrigos ha estado inspirado este año.,0.701321912,The creator of this coat collection has been inspired this year.
246,es,underweight,adjective,u__________,bajo de peso,Está el niño un poco bajo de peso así que le vamos a poner un régimen especial.,0.366848378,The child is a little underweight so we are going to put him on a special regimen.
247,es,spill,verb,s____,derramarse,"El derramarse el café sobre la americana del cliente, hizo que se enojara mucho.",-0.920558106,Spilling the coffee on the client's jacket made him very angry.
248,es,famous,adjective,f_____,célebre,Es un abogado muy célebre pero no es nada bueno.,2.244709342,He is a very famous lawyer but he is not good at all.
249,es,story,noun,s____,cuento,A mi sobrina le encanta el cuento de la bruja.,1.081095422,My niece loves the witch's story.
250,es,want,verb,w___,querer,Los miembros no le van a querer como lider del partido.,2.175743489,The members are not going to want him as party leader.
251,es,stereo,noun,s_____,estéreo,Me he comprado unos auriculares con sistema estéreo,3.801453569,I bought some headphones with a stereo system
252,es,easy,adverb,e___,cuidado,"¡Cuidado con ese sillón, chicos! Lo vais a romper.",-2.925347147,"Be careful with that chair, guys! You're going to break it."
253,es,rapid,adjective,r____,veloz,Estamos viendo un crecimiento veloz de las ventas de esta empresa.,0.373067598,We are seeing rapid growth in sales for this company.
254,es,ecological,adjective,e_________,ecológico,La tarea ecológica del mes es recolectar la mayor cantidad de botellas de plástico,1.003052338,The ecological task of the month is to collect the largest number of plastic bottles
255,es,validity,noun,v_______,validez,Puedo dar fe de la validez del documento.,-0.329032919,I can attest to the validity of the document.
256,es,convenient,adjective,c_________,cómodo,Trabajar desde casa es mucho más cómodo para mí.,-2.182188895,Working from home is much more comfortable for me.
257,es,curve,noun,c____,Curva,Encontramos muy pocas curvas en la autopista mientras viajabamos,0.660357989,We encountered very few curves on the highway while traveling
258,es,acute,adjective,a____,severo,El paciente tiene un dolor de oído muy agudo,-1.01407663,The patient has a very severe ear pain
259,es,credit,verb,c_____,abonar,Nos van a abonar la mitad del dinero en nuestra cuenta.,-3.067229652,They are going to credit us half of the money into our account.
260,es,left,noun,l___,izquierda,Estaba sentada a mi izquierda.,3.500565747,She was sitting to my left.
261,es,fan,verb,f__,abanicar,"Cuando hace mucho calor, es bueno abanicarse.",0.029560182,"When it's very hot, it's good to fan yourself."
262,es,doctrine,noun,d_______,creencias,Hay que tomar una decisión basada en las creencias de nuestra iglesia.,-3.139845463,A decision must be made based on the beliefs of our church.
263,es,betray,verb,b_____,traicionar,Le castigaron por traicionar a sus compañeros.,0.556761124,They punished him for betraying his companions.
264,es,intent,noun,i_____,propósito,Carlos compro unas manzanas con el propósito de venderlas.,-1.073325362,Carlos bought some apples with the purpose of selling them.
265,es,consumption,noun,c__________,consumo,El consumo del agua en esta zona ha sido muy alto este verano.,-0.767051838,Water consumption in this area has been very high this summer.
266,es,motorcyclist,noun,m___________,motociclista,El personaje principal de la película era un motociclista que viajaba por el mundo,-0.912341483,The main character of the film was a motorcyclist who traveled the world
267,es,uncertain,adjective,u________,incierto,El futuro del proyecto aún es incierto.,0.213245336,The future of the project is still uncertain.
268,es,golden,adjective,g_____,dorado,Tiene el pelo dorado y los ojos azules.,1.526648609,He has golden hair and blue eyes.
269,es,rage,noun,r___,rabia,Tenía la cara retorcida de rabia.,-0.282126678,His face was twisted with rage.
270,es,unite,verb,u____,juntarse,Los grupos de residentes locales van a juntarse para oponerse al plan.,-0.590090988,Local resident groups are coming together to oppose the plan.
271,es,thriller,noun,t_______,película de suspenso,Vi una película de suspenso anoche en el cine cerca de mi casa.,0.864977931,I watched a thriller movie last night at the theater near my house.
272,es,provided,misc,p_______,siempre y cuando,"Iré, siempre y cuando las condiciones laborables me sean favorables.",-1.616373533,"I will go, as long as the working conditions are favorable to me."
273,es,disrupt,verb,d______,interrumpir,Un grupo de manifestantes intentaron interrumpir el discurso del presidente.,-1.408767027,A group of protesters tried to interrupt the president's speech.
