item_id,L1,en_target_word,en_target_pos,en_target_clue,L1_source_word,L1_context,GLMM_score,en_context
189,de,implement,verb,i________,"etw einführen, umsetzen",Der Chef hat die neuen Regelungen nie umgesetzt.,-2.356797266,The boss never implemented the new regulations.
190,de,mozzarella,noun,m_________,Mozzarella,Ich hätte gerne einen Tomaten-Mozzarella-Salat.,0.858594922,I would like a tomato and mozzarella salad.
191,de,pledge,verb,p_____,sich verpflichten [nicht: promise],Deutschlands Regierung verpflichtet sich zu sofortigen Hilfsmaßnahmen.,-2.729649021,Germany's government is committed to immediate relief measures.
192,de,presence,noun,p_______,"Anwesenheit, Vorhandensein",Die Lehrerin nahm meine Anwesenheit nicht zur Kenntnis.,-0.411402875,The teacher did not acknowledge my presence.
193,de,thing,noun,t____,Ding,"Leg dieses Ding weg, wenn ich mich mit dir unterhalte!",2.30673801,Put this thing away when I'm talking to you!
194,de,irregular,adjective,i________,unregelmäßige,Man kann nur unregelmäßige Herztöne hören.,0.684100882,You can only hear irregular heartbeats.
195,de,shocked,adjective,s______,erschüttert,Die erschütterten Augenzeugen standen betreten neben dem Unfallort.,-1.301240446,"The shocked eyewitnesses stood next to the scene of the accident, embarrassed."
196,de,less,adverb,l___,weniger,Du solltest eindeutig mehr lernen und weniger mit mir diskutieren.,2.235780849,You should clearly learn more and argue with me less.
197,de,unhealthy,adjective,u________,kränklich,Ihre Haut sah blass und kränklich aus.,-0.633311762,Her skin looked pale and sickly.
198,de,compliance,noun,c_________,gemäß,Die Arbeit wurde gemäß der Gebäudevorschriften renoviert.,-4.758644309,The work was renovated in accordance with building regulations.
199,de,clinic,noun,c_____,Klinik,Sie lässt sich in einer geburtsvorbereitenden Klinik beraten.,1.900717954,She seeks advice at a prenatal clinic.
200,de,rental,noun,r_____,Mietbetrag,Der Mietbetrag für dieses Auto ist wirklich verhältnismäßig sehr günstig.,-0.960264824,The rental amount for this car is really relatively cheap.
201,de,quarter,noun,q______,Viertel,Es ist Viertel vor fünf.,1.54051535,It's a quarter to five.
202,de,pregnancy,noun,p________,Schwangerschaft,"Eine geplante Schwangerschaft ist ein guter Grund, um regelmäßig Sport zu treiben.",0.535093449,A planned pregnancy is a good reason to exercise regularly.
203,de,underscore,verb,u_________,unterstreichen,Ihr könnt die wichtigsten Wörter rot unterstreichen.,-3.504409281,You can underline the most important words in red.
204,de,testing,noun,t______,Prüfen,Das Prüfen und Beurteilen sind wichtige Elemente des Schulbetriebs.,-0.133856095,Testing and assessment are important elements of school operations.
205,de,society,noun,s______,Gesellschaft,In einer modernen Gesellschaft kann der Einzelne mehr über das eigene Leben entscheiden als in einer rückständigen Gesellschaft.,0.715100703,"In a modern society, individuals can make more decisions about their own lives than in a backward society."
206,de,capitalist,adjective,c_________,Kapitalist,"Ein Kapitalist ist bemüht, seinen Reichtum und Wohlstand zu vergrößern. ",1.422369512,A capitalist strives to increase his wealth and prosperity.
207,de,suspicious,adjective,s_________,misstrauisch,Er warf ihr einen misstrauischen Blick zu.,-1.445741026,He gave her a suspicious look.
208,de,crack,noun,c____,Riss,Unsere neue Dachterrasse hat schon Risse.,-1.265597214,Our new roof terrace already has cracks.
209,de,popular,adjective,p______,beliebt,Diese Marke ist gerade bei Jugendlichen sehr beliebt.,0.759598866,This brand is particularly popular among young people.
210,de,rat,noun,r__,"oft gefürchtetes Nagetier mit langem, dünnem Schwanz, das besonders in Kellern und der Kanalisation lebt",Dieses Nagetier hat in der Kanalisation unserer Stadt leider Überhand gewonnen und muss wieder zurückgedrängt werden.,1.262105167,"Unfortunately, this rodent has gained the upper hand in our city's sewage system and must be pushed back again."
211,de,head,noun,h___,Kopf,Beim Sturz hat er sich am Kopf verletzt.,1.250933369,He injured his head when he fell.
212,de,confirmation,noun,c___________,Bestätigung,Ich habe die Versandbestätigung per Mail erhalten.,0.028352469,I received the shipping confirmation by email.
213,de,reasonably,adverb,r_________,ziemlich [nicht: relatively],"Wir sind uns ziemlich sicher, dass wir das Problem bald lösen können.",-3.653213321,We are pretty sure we will be able to solve the problem soon.
214,de,migrant,noun,m______,Zuwanderer,Europa hat viele Zuwanderer aufgenommen.,1.166091161,Europe has welcomed many immigrants.
215,de,female,noun,f_____,Frau (nicht: woman),"Der Zahnarzt dachte, dass ich eine von den hysterischen Frauen wäre.",0.445070789,The dentist thought I was one of the hysterical women.
216,de,reinforce,verb,r________,verstärken,Die guten Gespräche verstärken die freundschaftliche Beziehung zwischen den beiden Ländern.,-2.294051803,The good conversations strengthen the friendly relationship between the two countries.
217,de,leather,noun,l______,Leder,Dieser Schuh ist aus Leder.,1.623956916,This shoe is made of leather.
218,de,relieve,verb,r______,"lindern, erleichtern","Um diese Kopfschmerzen zu lindern, müssen die Tabletten rechtzeitig eingenommen werden.",-2.261722465,"To relieve these headaches, the tablets must be taken on time."
219,de,shelf,noun,s____,Regal,Sie baute ein Regal aus Ziegelsteinen und alten Holzpaletten.,-0.539186349,She built a shelf out of bricks and old wooden pallets.
220,de,tactic,noun,t_____,Strategie,Wegschauen ist hier wohl die falsche Strategie.,-1.919439291,Looking the other way is probably the wrong strategy here.
221,de,ironic,adjective,i_____,ironisch,Das war eine ironische Aussage.,1.673691579,That was an ironic statement.
222,de,accelerator,noun,a__________,Gaspedal,Ich drückte vorsichtig auf das Gaspedal des Autos.,-1.426682667,I gently pressed the car's accelerator.
223,de,preservative,noun,p___________,Konservierungsmittel,Das Produkt ist frei von künstlichen Geschmacksträgern und Konservierungsmitteln.,-2.21110025,The product is free of artificial flavors and preservatives.
224,de,press,verb,p____,drücken,Drücken Sie fest eine Handfläche gegen die andere.,0.206729441,Press one palm firmly against the other.
225,de,awful,adjective,a____,"furchtbar, schrecklich (nicht: terrible)",Ich habe eine furchtbare Nacht hinter mir. Ich habe überhaupt nicht geschlafen.,-0.151370624,I've had a terrible night. I didn't sleep at all.
226,de,fire,verb,f___,etw abfeuern,Er feuerte die Handschusswaffe ab.,1.804406204,He fired the handgun.
227,de,digitally,adverb,d________,digital,Die Daten sind alle digital erfasst.,0.15430736,The data is all recorded digitally.
228,de,methodology,noun,m__________,Methodik,Unser Trainer ist dieser neuen Methodik gegenüber aufgeschlossen.,-1.82161048,Our trainer is open to this new methodology.
229,de,overcharge,verb,o_________,jdm zu viel berechnen,"Ich bin mir ziemlich sicher, dass der Verkäufer mir zu viel für die Vase berechnet hat. ",-2.131378649,I'm pretty sure the seller overcharged me for the vase.
230,de,path,noun,p___,"Weg, Pfad",Es führt ein steiler Weg zu der Hütte.,0.355213184,A steep path leads to the hut.
231,de,use,noun,u__,Verwendung,Die Verwendung von biologischen Waffen wurde international verboten.,2.347787302,The use of biological weapons has been banned internationally.
232,de,base,verb,b___,"seinen Sitz haben, stationiert sein",Wo wird dein Büro seinen Sitz haben?,-0.7080428,Where will your office be based?
233,de,commit,verb,c_____,etw begehen,"Der Student beschreibt in seiner Bachelorarbeit die Gründe, warum Menschen Verbrechen begehen. ",-0.351582395,"In his bachelor's thesis, the student describes the reasons why people commit crimes."
234,de,exchange,verb,e_______,etw austauschen,Die Geschäftsleute tauschen ihre Kontaktdaten aus.,0.294568117,The business people exchange their contact details.
235,de,helper,noun,h_____,Helfer,Ich habe Kuchen und Kaffee für die Helfer vorbereitet.,2.562718002,I prepared cake and coffee for the helpers.
236,de,dress,noun,d____,Kleid,Die Frau hatte ein blaues Kleid an.,3.007146155,The woman was wearing a blue dress.
237,de,accidental,adjective,a_________,"zufällig, versehentlich",Diese Entdeckung war völlig zufällig.,-1.588982995,This discovery was completely accidental.
238,de,hover,verb,h____,schweben,Das Flugzeug hat noch keine Landeerlaubnis erhalten und schwebt in der Luft. ,-1.139925317,The plane has not yet received permission to land and is hovering in the air.
239,de,grill,noun,g____,Grill (nicht: broiler),Ich brate das Hähnchen auf dem Grill an. ,1.854756648,I fry the chicken on the grill.
240,de,senate,noun,s_____,Senat,Der Senat muss noch über den Gesetzesentwurf abstimmen.,0.088634418,The Senate still has to vote on the bill.
241,de,pick,noun,p___,"Spitzhacke, Pickel","Gärtner nutzen die Spitzhacke regelmäßig, um harte Erde aufzulockern. ",-1.31092207,Gardeners regularly use the pickaxe to loosen hard soil.
242,de,distribution,noun,d___________,Verteilung,Die Verteilung der Lebensmittel hat ohne Probleme funktioniert.,-0.898829339,The distribution of food worked without any problems.
243,de,request,verb,r______,um etwas ansuchen,Ein Pilot muss vor der Landung um Landeerlaubnis ansuchen.,-1.187531357,A pilot must request permission to land before landing.
244,de,hatred,noun,h_____,Hass,Gleichgültigkeit ist schlimmer als Hass.,-1.057840832,Indifference is worse than hate.
245,de,designer,noun,d_______,Designer,Die Designerin entwirft die neue Herbstkollektion.,1.708847137,The designer is designing the new autumn collection.
246,de,underweight,adjective,u__________,untergewichtig,Für seine Größe ist er leicht untergewichtig.,0.587895726,He is slightly underweight for his size.
247,de,spill,verb,s____,verschütten,Sie verschüttet ständig Kaffee oder Wein auf unserem schönen Esstisch.,-1.023199716,She constantly spills coffee or wine on our beautiful dining room table.
248,de,famous,adjective,f_____,berühmt,Er ist ein berühmter Tennisspieler.,1.752140644,He is a famous tennis player.
249,de,story,noun,s____,Geschichte,Die Geschichte nahm schließlich ein glückliches Ende.,3.159749157,The story ultimately had a happy ending.
250,de,want,verb,w___,wollen,"Was ich wirklich will, hast du nie verstanden.",0.501929221,You never understood what I really want.
251,de,stereo,noun,s_____,Musikanlage,"Mein Vater hat eine sehr teure Musikanlage, an die er auch wirklich niemanden heranlässt.",-0.367486312,My father has a very expensive music system that he doesn't let anyone touch.
252,de,easy,adverb,e___,"leicht, einfach",Die Kinder lösen die Aufgabe leicht.,2.915378825,The children solve the task easily.
253,de,rapid,adjective,r____,sehr schnell,In diesem Land sehen wir derzeit ein sehr schnelles wirtschaftliches Wachstum.,-0.202395682,We are currently seeing very rapid economic growth in this country.
254,de,ecological,adjective,e_________,ökologisch,Mein ökologischer Fußabdruck ist mir wichtig.,-0.243236617,My ecological footprint is important to me.
255,de,validity,noun,v_______,"Gültigkeit, Wert",Diese Untersuchung hat keinerlei wissenschaftliche Gültigkeit.,-1.400910588,This research has no scientific validity whatsoever.
256,de,convenient,adjective,c_________,"passend, günstig","Wenn es passend ist, kontaktiere mich bitte morgen in der Früh.",-2.101228679,"If it is suitable, please contact me tomorrow morning."
257,de,curve,noun,c____,Kurve,Die Straße hat viele Kurven.,1.88119097,The road has many curves.
258,de,acute,adjective,a____,akut,Es handelt sich um eine akute Entzündung.,0.733720447,It is an acute inflammation.
259,de,credit,verb,c_____,einem Konto etw gutschreiben,Die Summe wurde auf deinem Konto gutgeschrieben.,-1.929294382,The amount has been credited to your account.
260,de,left,noun,l___,links,Wir lesen von links nach rechts.,2.694336388,We read from left to right.
261,de,fan,verb,f__,jdm /sich Luft zufächeln,Ich fächelte mir mit einem Stück Papier Luft zu.,-0.724318477,I fanned myself with a piece of paper.
262,de,doctrine,noun,d_______,"Lehre, Grundsatz",Die Lehre des christlichen Glaubens wird in dieser Gegend verbreitet.,-2.517231095,The teaching of the Christian faith is spread in this area.
263,de,betray,verb,b_____,etw verraten,Sie haben ihr Land verraten.,-0.082168266,They have betrayed their country.
264,de,intent,noun,i_____,Absicht,Er hat schließlich seine Absichten allen verkündet.,-0.603442964,He finally announced his intentions to everyone.
265,de,consumption,noun,c__________,Verbrauch,Der Umwelt zuliebe sollten wir unseren Verbrauch von Wasser und Energie verringern.,-1.310723766,"For the sake of the environment, we should reduce our consumption of water and energy."
266,de,motorcyclist,noun,m___________,Motorradfahrer,Lukas ist ein erfahrener Motorradfahrer.,-1.249014866,Lukas is an experienced motorcyclist.
267,de,uncertain,adjective,u________,ungewiss,Die Entwicklung bleibt weiterhin ungewiss.,-1.062153173,Developments remain uncertain.
268,de,golden,adjective,g_____,golden,Der Engel hat goldenes Haar.,3.284272722,The angel has golden hair.
269,de,rage,noun,r___,Wut,"Ohnmächtig vor Wut und Frustration, begann sie, tobend um sich zu treten.",0.505952077,"Powerless with anger and frustration, she began to kick and kick."
270,de,unite,verb,u____,vereinigen,"Oft vereinigen sich die verschiedensten Gruppen, um gegen Regierungsbeschlüsse zu protestieren.",0.367770013,A wide variety of groups often come together to protest against government decisions.
271,de,thriller,noun,t_______,Thriller,Er hat wieder einen extrem spannenden Thriller geschrieben.,2.441987671,He has written another extremely exciting thriller.
272,de,provided,misc,p_______,"sofern, vorausgesetzt","Wir werden die Geburtstagsfeier im Garten feiern, vorausgesetzt, das Wetter hält.",-2.23292209,"We will have the birthday party in the garden, provided the weather holds."
273,de,disrupt,verb,d______,"unterbrechen, stören","Er war darauf bedacht, die Sitzung nicht zu stören.",-3.704899623,He was careful not to disrupt the meeting.
